img	id	shapeIndex	angle	estimate	trueNum
Cylinder1_XC7T5XT3M_view3	XC7T5XT3M	Cylinder1	66	85	136
Disk1_MGZBUG5C3_view1	MGZBUG5C3	Disk1	90	15	23
Cylinder1_M5NR4RF40_view5	M5NR4RF40	Cylinder1	22	65	116
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	30	34
Sphere1_55MKNGUJJ_view4	55MKNGUJJ	Sphere1	45	155	314
Cylinder1_26U5PULZX_view3	26U5PULZX	Cylinder1	66	70	101
Cylinder2_LJEPH36J5_view1	LJEPH36J5	Cylinder2	90	8	9
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	17	11
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	135	295
Cylinder2_OHDA3OCBC_view1	OHDA3OCBC	Cylinder2	90	50	49
Sphere2_7ILGNRK2D_view5	7ILGNRK2D	Sphere2	22	80	249
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	20	21
Cylinder1_GIZUFRSOC_view1	GIZUFRSOC	Cylinder1	90	60	57
Cylinder2_I4VF4FG6X_view3	I4VF4FG6X	Cylinder2	66	25	29
Cylinder1_26U5PULZX_view4	26U5PULZX	Cylinder1	45	50	101
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	300	943
Cylinder2_SHCV0RIDU_view3	SHCV0RIDU	Cylinder2	66	40	41
Sphere2_82DFOODCS_view3	82DFOODCS	Sphere2	66	50	295
Sphere1_QNFD860RN_view2	QNFD860RN	Sphere1	0	150	654
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	7	37
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	300	619
Cylinder2_I4VF4FG6X_view4	I4VF4FG6X	Cylinder2	45	30	29
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	450	872
Disk2_3NA1Z3VH8_view3	3NA1Z3VH8	Disk2	66	15	20
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	40	50
Disk1_5G8BZBGDD_view4	5G8BZBGDD	Disk1	45	40	32
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	40	9
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	30	11
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	70	138
Cylinder2_OHDA3OCBC_view1	OHDA3OCBC	Cylinder2	90	60	49
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	16	16
Cylinder1_XC7T5XT3M_view1	XC7T5XT3M	Cylinder1	90	100	136
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	30	18
Sphere1_3N0VYJFQD_view4	3N0VYJFQD	Sphere1	45	150	407
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	20	21
Sphere2_KPET24YYP_view4	KPET24YYP	Sphere2	45	200	734
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	250	634
Sphere2_80NMDSOCB_view3	80NMDSOCB	Sphere2	66	250	862
Disk2_SRGKT7J6W_view5	SRGKT7J6W	Disk2	22	4	6
Disk2_VPKDNRNXX_view4	VPKDNRNXX	Disk2	45	11	18
Disk2_L7HJAI5QH_view5	L7HJAI5QH	Disk2	22	15	27
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	121	862
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	35	47
Cylinder2_YWBCJPVX9_view3	YWBCJPVX9	Cylinder2	66	27	38
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	130	943
Cylinder1_TVACAARY6_view3	TVACAARY6	Cylinder1	66	81	138
Sphere2_KGONB1PPB_view5	KGONB1PPB	Sphere2	22	98	527
Disk2_INCY9WRU3_view2	INCY9WRU3	Disk2	0	13	13
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	72	168
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	27	34
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	76	619
Sphere1_3N0VYJFQD_view1	3N0VYJFQD	Sphere1	90	57	407
Cylinder2_I4VF4FG6X_view1	I4VF4FG6X	Cylinder2	90	34	29
Sphere1_ZOSELZLL0_view3	ZOSELZLL0	Sphere1	66	182	996
Cylinder2_V535C6Z59_view3	V535C6Z59	Cylinder2	66	61	50
Disk1_MGZBUG5C3_view2	MGZBUG5C3	Disk1	0	25	23
Cylinder2_SHCV0RIDU_view1	SHCV0RIDU	Cylinder2	90	40	41
Sphere1_QNFD860RN_view2	QNFD860RN	Sphere1	0	95	654
Sphere1_V3Q1CLJY3_view3	V3Q1CLJY3	Sphere1	66	178	841
Cylinder1_I0WDT82C3_view1	I0WDT82C3	Cylinder1	90	75	116
Disk1_4UGDYQ3UM_view1	4UGDYQ3UM	Disk1	90	38	15
Cylinder2_LJEPH36J5_view4	LJEPH36J5	Cylinder2	45	9	9
Disk2_RUXPXZYBF_view2	RUXPXZYBF	Disk2	0	22	21
Disk1_B81JI2UKR_view3	B81JI2UKR	Disk1	66	15	10
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	56	111
Cylinder1_M5NR4RF40_view4	M5NR4RF40	Cylinder1	45	63	116
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	72	388
Sphere1_J19F0VAV8_view4	J19F0VAV8	Sphere1	45	65	324
Cylinder2_V1KH4ZGWT_view5	V1KH4ZGWT	Cylinder2	22	19	31
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	45	734
Sphere1_V3Q1CLJY3_view2	V3Q1CLJY3	Sphere1	0	52	841
Disk2_SCRT7R5A3_view4	SCRT7R5A3	Disk2	45	5	9
Sphere1_QFJ15C239_view1	QFJ15C239	Sphere1	90	60	987
Disk1_4UGDYQ3UM_view2	4UGDYQ3UM	Disk1	0	19	15
Cylinder1_GIZUFRSOC_view2	GIZUFRSOC	Cylinder1	0	26	57
Sphere2_7ILGNRK2D_view3	7ILGNRK2D	Sphere2	66	32	249
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	18	34
Cylinder2_V535C6Z59_view3	V535C6Z59	Cylinder2	66	57	50
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	46	369
Cylinder1_26U5PULZX_view2	26U5PULZX	Cylinder1	0	57	101
Disk1_3SVUN1HJL_view2	3SVUN1HJL	Disk1	0	48	37
Sphere1_6YS8K4A4Q_view3	6YS8K4A4Q	Sphere1	66	62	619
Cylinder2_I4VF4FG6X_view1	I4VF4FG6X	Cylinder2	90	48	29
Disk1_5G8BZBGDD_view5	5G8BZBGDD	Disk1	22	32	32
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	16	10
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	32	74
Sphere2_QJ7A2VLZJ_view3	QJ7A2VLZJ	Sphere2	66	59	634
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	18	37
Cylinder1_XC7T5XT3M_view3	XC7T5XT3M	Cylinder1	66	120	136
Sphere2_0JRIF5LHV_view3	0JRIF5LHV	Sphere2	66	675	554
Cylinder1_VA5C6JYKZ_view5	VA5C6JYKZ	Cylinder1	22	85	111
Cylinder2_V535C6Z59_view5	V535C6Z59	Cylinder2	22	30	50
Disk2_3NA1Z3VH8_view5	3NA1Z3VH8	Disk2	22	22	20
Sphere1_3N0VYJFQD_view2	3N0VYJFQD	Sphere1	0	375	407
Cylinder1_TVACAARY6_view2	TVACAARY6	Cylinder1	0	120	138
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	750	987
Cylinder2_IHQ35HXKS_view4	IHQ35HXKS	Cylinder2	45	45	48
Cylinder2_OHDA3OCBC_view2	OHDA3OCBC	Cylinder2	0	25	49
Cylinder2_XDSIMROG3_view1	XDSIMROG3	Cylinder2	90	45	47
Cylinder1_GIZUFRSOC_view5	GIZUFRSOC	Cylinder1	22	50	57
Sphere1_9IFGKGYWD_view4	9IFGKGYWD	Sphere1	45	500	634
Disk1_RPXQ5E75S_view5	RPXQ5E75S	Disk1	22	40	34
Cylinder2_2AF1RYG89_view3	2AF1RYG89	Cylinder2	66	35	31
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	575	295
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	15	11
Sphere1_J19F0VAV8_view1	J19F0VAV8	Sphere1	90	500	324
Cylinder1_QQJOJR0XS_view3	QQJOJR0XS	Cylinder1	66	75	74
Disk1_4UGDYQ3UM_view4	4UGDYQ3UM	Disk1	45	18	15
Sphere2_7ILGNRK2D_view1	7ILGNRK2D	Sphere2	90	144	249
Sphere2_NIB1FRFXN_view4	NIB1FRFXN	Sphere2	45	120	388
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	95	111
Disk1_T7OXVFZKO_view3	T7OXVFZKO	Disk1	66	8	10
Sphere2_KPET24YYP_view5	KPET24YYP	Sphere2	22	250	734
Sphere1_V3Q1CLJY3_view3	V3Q1CLJY3	Sphere1	66	200	841
Cylinder1_I0WDT82C3_view2	I0WDT82C3	Cylinder1	0	50	116
Cylinder2_V1KH4ZGWT_view3	V1KH4ZGWT	Cylinder2	66	30	31
Cylinder1_QQJOJR0XS_view1	QQJOJR0XS	Cylinder1	90	50	74
Cylinder1_M5NR4RF40_view1	M5NR4RF40	Cylinder1	90	70	116
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	9	26
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	45	324
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	25	50
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	20	31
Disk1_4UGDYQ3UM_view1	4UGDYQ3UM	Disk1	90	7	15
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	24	21
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	100	987
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Cylinder2_YWBCJPVX9_view3	YWBCJPVX9	Cylinder2	66	40	38
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	10	34
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	120	369
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	10	21
Disk1_P0DDLX60P_view3	P0DDLX60P	Disk1	66	9	12
Disk2_INCY9WRU3_view2	INCY9WRU3	Disk2	0	13	13
Disk2_SCRT7R5A3_view3	SCRT7R5A3	Disk2	66	6	9
Sphere1_J19F0VAV8_view2	J19F0VAV8	Sphere1	0	72	324
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	432	734
Cylinder2_OHDA3OCBC_view5	OHDA3OCBC	Cylinder2	22	33	49
Disk2_RUXPXZYBF_view1	RUXPXZYBF	Disk2	90	18	21
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	632	654
Sphere1_6YS8K4A4Q_view5	6YS8K4A4Q	Sphere1	22	923	619
Disk1_3SVUN1HJL_view1	3SVUN1HJL	Disk1	90	26	37
Disk2_VPKDNRNXX_view1	VPKDNRNXX	Disk2	90	42	18
Sphere1_9IFGKGYWD_view5	9IFGKGYWD	Sphere1	22	1000	634
Sphere2_VL08RVUR5_view2	VL08RVUR5	Sphere2	0	79	369
Disk2_WNLI89O27_view2	WNLI89O27	Disk2	0	16	16
Cylinder2_XDSIMROG3_view5	XDSIMROG3	Cylinder2	22	44	47
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	3000	862
Cylinder2_V535C6Z59_view3	V535C6Z59	Cylinder2	66	54	50
Cylinder1_26U5PULZX_view2	26U5PULZX	Cylinder1	0	95	101
Cylinder2_I4VF4FG6X_view3	I4VF4FG6X	Cylinder2	66	31	29
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	29	11
Disk1_MGZBUG5C3_view3	MGZBUG5C3	Disk1	66	25	23
Sphere2_VPVRI6MWB_view3	VPVRI6MWB	Sphere2	66	170	872
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	180	634
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	120	324
Cylinder1_M5NR4RF40_view2	M5NR4RF40	Cylinder1	0	40	116
Cylinder2_YWBCJPVX9_view4	YWBCJPVX9	Cylinder2	45	32	38
Sphere2_80NMDSOCB_view2	80NMDSOCB	Sphere2	0	100	862
Sphere2_0JRIF5LHV_view4	0JRIF5LHV	Sphere2	45	159	554
Sphere2_QJ7A2VLZJ_view1	QJ7A2VLZJ	Sphere2	90	120	634
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	110	527
Sphere1_QFJ15C239_view2	QFJ15C239	Sphere1	0	190	987
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	150	295
Sphere2_NIB1FRFXN_view5	NIB1FRFXN	Sphere2	22	130	388
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	50	50
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	110	151
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	20	10
Disk2_KZPZYX6I2_view2	KZPZYX6I2	Disk2	0	22	22
Sphere1_ZOSELZLL0_view5	ZOSELZLL0	Sphere1	22	310	996
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	27	20
Cylinder1_XC7T5XT3M_view5	XC7T5XT3M	Cylinder1	22	60	136
Disk1_RPXQ5E75S_view2	RPXQ5E75S	Disk1	0	35	34
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	25	21
Disk2_SCRT7R5A3_view1	SCRT7R5A3	Disk2	90	35	9
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	57	57
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	15	10
Cylinder2_LJEPH36J5_view1	LJEPH36J5	Cylinder2	90	9	9
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	57	111
Cylinder1_M5NR4RF40_view3	M5NR4RF40	Cylinder1	66	83	116
Disk1_RPXQ5E75S_view1	RPXQ5E75S	Disk1	90	11	34
Sphere1_QFJ15C239_view3	QFJ15C239	Sphere1	66	425	987
Disk2_SCRT7R5A3_view5	SCRT7R5A3	Disk2	22	8	9
Disk1_P0DDLX60P_view4	P0DDLX60P	Disk1	45	13	12
Cylinder2_2AF1RYG89_view1	2AF1RYG89	Cylinder2	90	35	31
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	86	324
Cylinder2_YWBCJPVX9_view1	YWBCJPVX9	Cylinder2	90	37	38
Disk2_RUXPXZYBF_view5	RUXPXZYBF	Disk2	22	19	21
Disk1_T7OXVFZKO_view5	T7OXVFZKO	Disk1	22	12	10
Cylinder2_V1KH4ZGWT_view2	V1KH4ZGWT	Cylinder2	0	56	31
Disk1_NFFYXGFPZ_view1	NFFYXGFPZ	Disk1	90	13	21
Sphere2_KPET24YYP_view3	KPET24YYP	Sphere2	66	496	734
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	132	151
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	35	50
Sphere2_7ILGNRK2D_view5	7ILGNRK2D	Sphere2	22	138	249
Sphere2_82DFOODCS_view1	82DFOODCS	Sphere2	90	125	295
Disk2_INCY9WRU3_view3	INCY9WRU3	Disk2	66	12	13
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	112	388
Cylinder2_I4VF4FG6X_view3	I4VF4FG6X	Cylinder2	66	23	29
Disk2_SRGKT7J6W_view2	SRGKT7J6W	Disk2	0	6	6
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	230	734
Sphere1_YQ7UHJ3SX_view4	YQ7UHJ3SX	Sphere1	45	230	943
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	15	18
Cylinder2_YWBCJPVX9_view2	YWBCJPVX9	Cylinder2	0	24	38
Disk1_NFFYXGFPZ_view5	NFFYXGFPZ	Disk1	22	15	21
Cylinder2_XDSIMROG3_view2	XDSIMROG3	Cylinder2	0	30	47
Disk1_P0DDLX60P_view2	P0DDLX60P	Disk1	0	10	12
Disk2_2JEAZ69Q3_view4	2JEAZ69Q3	Disk2	45	25	26
Disk1_RPXQ5E75S_view2	RPXQ5E75S	Disk1	0	25	34
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	10	10
Cylinder1_QQJOJR0XS_view4	QQJOJR0XS	Cylinder1	45	40	74
Disk2_SCRT7R5A3_view5	SCRT7R5A3	Disk2	22	8	9
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	220	369
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	20	31
Cylinder2_LJEPH36J5_view2	LJEPH36J5	Cylinder2	0	9	9
Sphere1_V3Q1CLJY3_view1	V3Q1CLJY3	Sphere1	90	135	841
Cylinder2_V535C6Z59_view1	V535C6Z59	Cylinder2	90	35	50
Cylinder1_VA5C6JYKZ_view1	VA5C6JYKZ	Cylinder1	90	40	111
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	75	295
Cylinder1_XC7T5XT3M_view2	XC7T5XT3M	Cylinder1	0	65	136
Disk2_INCY9WRU3_view5	INCY9WRU3	Disk2	22	13	13
Cylinder1_BYJKQ0GU9_view1	BYJKQ0GU9	Cylinder1	90	55	151
Cylinder1_GIZUFRSOC_view3	GIZUFRSOC	Cylinder1	66	35	57
Disk1_NFFYXGFPZ_view2	NFFYXGFPZ	Disk1	0	21	21
Cylinder1_XC7T5XT3M_view3	XC7T5XT3M	Cylinder1	66	59	136
Sphere2_VL08RVUR5_view3	VL08RVUR5	Sphere2	66	97	369
Sphere2_KGONB1PPB_view2	KGONB1PPB	Sphere2	0	195	527
Sphere1_6YS8K4A4Q_view2	6YS8K4A4Q	Sphere1	0	125	619
Cylinder1_I0WDT82C3_view4	I0WDT82C3	Cylinder1	45	45	116
Sphere2_QJ7A2VLZJ_view2	QJ7A2VLZJ	Sphere2	0	240	634
Disk1_2GCZP1BYJ_view3	2GCZP1BYJ	Disk1	66	23	11
Sphere2_KPET24YYP_view2	KPET24YYP	Sphere2	0	230	734
Sphere1_55MKNGUJJ_view4	55MKNGUJJ	Sphere1	45	120	314
Disk1_T7OXVFZKO_view1	T7OXVFZKO	Disk1	90	22	10
Disk2_INCY9WRU3_view2	INCY9WRU3	Disk2	0	13	13
Sphere2_7ILGNRK2D_view4	7ILGNRK2D	Sphere2	45	120	249
Disk2_2JEAZ69Q3_view2	2JEAZ69Q3	Disk2	0	25	26
Cylinder1_M5NR4RF40_view4	M5NR4RF40	Cylinder1	45	50	116
Cylinder1_26U5PULZX_view2	26U5PULZX	Cylinder1	0	40	101
Sphere2_NIB1FRFXN_view1	NIB1FRFXN	Sphere2	90	150	388
Sphere1_ZOSELZLL0_view2	ZOSELZLL0	Sphere1	0	195	996
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	38	34
Sphere1_QNFD860RN_view2	QNFD860RN	Sphere1	0	195	654
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	65	111
Disk1_4UGDYQ3UM_view4	4UGDYQ3UM	Disk1	45	15	15
Sphere2_NIB1FRFXN_view4	NIB1FRFXN	Sphere2	45	250	388
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	200	324
Sphere2_7ILGNRK2D_view1	7ILGNRK2D	Sphere2	90	300	249
Cylinder1_GIZUFRSOC_view5	GIZUFRSOC	Cylinder1	22	49	57
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	39	111
Sphere2_82DFOODCS_view1	82DFOODCS	Sphere2	90	250	295
Disk2_KZPZYX6I2_view5	KZPZYX6I2	Disk2	22	45	22
Sphere1_9IFGKGYWD_view3	9IFGKGYWD	Sphere1	66	200	634
Cylinder1_TVACAARY6_view5	TVACAARY6	Cylinder1	22	69	138
Sphere1_YQ7UHJ3SX_view2	YQ7UHJ3SX	Sphere1	0	350	943
Sphere1_6YS8K4A4Q_view1	6YS8K4A4Q	Sphere1	90	200	619
Disk1_B81JI2UKR_view4	B81JI2UKR	Disk1	45	25	10
Disk1_5G8BZBGDD_view1	5G8BZBGDD	Disk1	90	25	32
Cylinder2_YWBCJPVX9_view1	YWBCJPVX9	Cylinder2	90	50	38
Disk2_VPKDNRNXX_view5	VPKDNRNXX	Disk2	22	23	18
Cylinder2_V535C6Z59_view4	V535C6Z59	Cylinder2	45	48	50
Sphere1_55MKNGUJJ_view2	55MKNGUJJ	Sphere1	0	200	314
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	30	13
Sphere1_V3Q1CLJY3_view3	V3Q1CLJY3	Sphere1	66	300	841
Sphere2_VPVRI6MWB_view5	VPVRI6MWB	Sphere2	22	550	872
Cylinder1_M5NR4RF40_view2	M5NR4RF40	Cylinder1	0	80	116
Disk1_MGZBUG5C3_view1	MGZBUG5C3	Disk1	90	7	23
Cylinder2_XDSIMROG3_view4	XDSIMROG3	Cylinder2	45	44	47
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	90	734
Sphere1_6YS8K4A4Q_view2	6YS8K4A4Q	Sphere1	0	140	619
Sphere1_55MKNGUJJ_view3	55MKNGUJJ	Sphere1	66	155	314
Disk2_2JEAZ69Q3_view3	2JEAZ69Q3	Disk2	66	10	26
Cylinder2_I4VF4FG6X_view3	I4VF4FG6X	Cylinder2	66	31	29
Disk2_L7HJAI5QH_view1	L7HJAI5QH	Disk2	90	4	27
Sphere1_V3Q1CLJY3_view4	V3Q1CLJY3	Sphere1	45	175	841
Sphere2_80NMDSOCB_view1	80NMDSOCB	Sphere2	90	94	862
Sphere2_KGONB1PPB_view3	KGONB1PPB	Sphere2	66	125	527
Disk2_VPKDNRNXX_view2	VPKDNRNXX	Disk2	0	18	18
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	13	13
Disk2_SRGKT7J6W_view4	SRGKT7J6W	Disk2	45	7	6
Cylinder2_SHCV0RIDU_view5	SHCV0RIDU	Cylinder2	22	30	41
Sphere1_YQ7UHJ3SX_view1	YQ7UHJ3SX	Sphere1	90	166	943
Cylinder1_RPXD8F8A1_view2	RPXD8F8A1	Cylinder1	0	46	168
Disk1_4UGDYQ3UM_view3	4UGDYQ3UM	Disk1	66	13	15
Sphere1_ZOSELZLL0_view5	ZOSELZLL0	Sphere1	22	147	996
Cylinder2_V535C6Z59_view2	V535C6Z59	Cylinder2	0	33	50
Cylinder2_2AF1RYG89_view2	2AF1RYG89	Cylinder2	0	16	31
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	34	34
Cylinder1_I0WDT82C3_view3	I0WDT82C3	Cylinder1	66	86	116
Sphere1_QNFD860RN_view5	QNFD860RN	Sphere1	22	135	654
Cylinder1_TVACAARY6_view4	TVACAARY6	Cylinder1	45	75	138
Disk2_RUXPXZYBF_view3	RUXPXZYBF	Disk2	66	5	21
Cylinder1_M5NR4RF40_view4	M5NR4RF40	Cylinder1	45	30	116
Disk1_MGZBUG5C3_view5	MGZBUG5C3	Disk1	22	15	23
Cylinder2_IHQ35HXKS_view2	IHQ35HXKS	Cylinder2	0	18	48
Sphere2_VPVRI6MWB_view4	VPVRI6MWB	Sphere2	45	80	872
Disk1_RPXQ5E75S_view4	RPXQ5E75S	Disk1	45	18	34
Cylinder1_GIZUFRSOC_view5	GIZUFRSOC	Cylinder1	22	15	57
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	35	324
Disk1_NFFYXGFPZ_view4	NFFYXGFPZ	Disk1	45	12	21
Cylinder1_VA5C6JYKZ_view2	VA5C6JYKZ	Cylinder1	0	40	111
Cylinder1_RPXD8F8A1_view4	RPXD8F8A1	Cylinder1	45	30	168
Cylinder2_XDSIMROG3_view3	XDSIMROG3	Cylinder2	66	18	47
Sphere1_55MKNGUJJ_view5	55MKNGUJJ	Sphere1	22	35	314
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	15	26
Cylinder2_2AF1RYG89_view4	2AF1RYG89	Cylinder2	45	15	31
Disk2_3NA1Z3VH8_view1	3NA1Z3VH8	Disk2	90	12	20
Disk1_5G8BZBGDD_view1	5G8BZBGDD	Disk1	90	12	32
Disk1_3SVUN1HJL_view2	3SVUN1HJL	Disk1	0	25	37
Cylinder2_V1KH4ZGWT_view5	V1KH4ZGWT	Cylinder2	22	13	31
Disk1_2GCZP1BYJ_view5	2GCZP1BYJ	Disk1	22	10	11
Cylinder2_V535C6Z59_view5	V535C6Z59	Cylinder2	22	14	50
Disk1_T7OXVFZKO_view4	T7OXVFZKO	Disk1	45	8	10
Cylinder1_BYJKQ0GU9_view5	BYJKQ0GU9	Cylinder1	22	35	151
Sphere1_YQ7UHJ3SX_view1	YQ7UHJ3SX	Sphere1	90	55	943
Sphere2_VL08RVUR5_view1	VL08RVUR5	Sphere2	90	45	369
Cylinder1_GIZUFRSOC_view2	GIZUFRSOC	Cylinder1	0	48	57
Disk1_P0DDLX60P_view1	P0DDLX60P	Disk1	90	7	12
Disk2_SCRT7R5A3_view3	SCRT7R5A3	Disk2	66	4	9
Disk1_T7OXVFZKO_view2	T7OXVFZKO	Disk1	0	10	10
Disk2_INCY9WRU3_view4	INCY9WRU3	Disk2	45	30	13
Disk2_2JEAZ69Q3_view4	2JEAZ69Q3	Disk2	45	56	26
Sphere1_V3Q1CLJY3_view4	V3Q1CLJY3	Sphere1	45	700	841
Cylinder1_I0WDT82C3_view3	I0WDT82C3	Cylinder1	66	150	116
Sphere2_7ILGNRK2D_view2	7ILGNRK2D	Sphere2	0	300	249
Sphere1_QFJ15C239_view4	QFJ15C239	Sphere1	45	700	987
Cylinder2_LJEPH36J5_view5	LJEPH36J5	Cylinder2	22	9	9
Sphere2_82DFOODCS_view4	82DFOODCS	Sphere2	45	350	295
Disk2_RUXPXZYBF_view4	RUXPXZYBF	Disk2	45	34	21
Sphere1_55MKNGUJJ_view2	55MKNGUJJ	Sphere1	0	320	314
Cylinder1_VA5C6JYKZ_view5	VA5C6JYKZ	Cylinder1	22	90	111
Cylinder2_V535C6Z59_view5	V535C6Z59	Cylinder2	22	36	50
Disk1_4UGDYQ3UM_view4	4UGDYQ3UM	Disk1	45	27	15
Sphere2_KPET24YYP_view1	KPET24YYP	Sphere2	90	900	734
Cylinder2_2AF1RYG89_view1	2AF1RYG89	Cylinder2	90	30	31
Sphere1_J19F0VAV8_view5	J19F0VAV8	Sphere1	22	320	324
Sphere2_NIB1FRFXN_view3	NIB1FRFXN	Sphere2	66	350	388
Cylinder1_QQJOJR0XS_view2	QQJOJR0XS	Cylinder1	0	90	74
Disk1_NFFYXGFPZ_view3	NFFYXGFPZ	Disk1	66	36	21
Cylinder1_M5NR4RF40_view2	M5NR4RF40	Cylinder1	0	90	116
Disk1_B81JI2UKR_view5	B81JI2UKR	Disk1	22	14	10
Cylinder1_QQJOJR0XS_view2	QQJOJR0XS	Cylinder1	0	42	74
Disk1_RPXQ5E75S_view5	RPXQ5E75S	Disk1	22	43	34
Disk2_2JEAZ69Q3_view1	2JEAZ69Q3	Disk2	90	27	26
Sphere1_V3Q1CLJY3_view5	V3Q1CLJY3	Sphere1	22	261	841
Cylinder1_VA5C6JYKZ_view4	VA5C6JYKZ	Cylinder1	45	145	111
Sphere2_82DFOODCS_view5	82DFOODCS	Sphere2	22	210	295
